product_name,product_link,review_date,review_title,review_rating,review_comment
A-Mart Car Windshield/Glass Cleaner Tablets (30 Pcs Car Glass Cleaner Tablets),https://www.amazon.in/Mart-Windshield-Cleaning-Detergent-Effervescent/dp/B097R88GSF,25 February 2022,good product ,4,nice product can be used as cleaning agent also 
A-Mart Car Windshield/Glass Cleaner Tablets (30 Pcs Car Glass Cleaner Tablets),https://www.amazon.in/Mart-Windshield-Cleaning-Detergent-Effervescent/dp/B097R88GSF,17 October 2021,good product ,4,good product 
A-Mart Car Windshield/Glass Cleaner Tablets (30 Pcs Car Glass Cleaner Tablets),https://www.amazon.in/Mart-Windshield-Cleaning-Detergent-Effervescent/dp/B097R88GSF,18 July 2022,not that good as shown in the images ,3,not so good 
A-Mart Car Windshield/Glass Cleaner Tablets (30 Pcs Car Glass Cleaner Tablets),https://www.amazon.in/Mart-Windshield-Cleaning-Detergent-Effervescent/dp/B097R88GSF,24 May 2022,it s not working nicely ,2,dislike 
ZIXAD Car Accessories in 10PCS/1Set Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets (10),https://www.amazon.in/ZIXAD-Accessories-Detergent-Effervescent-Windshield/dp/B09LQGC8B6,12 April 2022,not cleaning well waste of money ,2,not cleaning well 
ZIXAD Car Accessories in 10PCS/1Set Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets (10),https://www.amazon.in/ZIXAD-Accessories-Detergent-Effervescent-Windshield/dp/B09LQGC8B6,19 March 2022,worst ,1,total waste ofmoney 
ZIXAD Car Accessories in 10PCS/1Set Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets (10),https://www.amazon.in/ZIXAD-Accessories-Detergent-Effervescent-Windshield/dp/B09LQGC8B6,15 March 2022,useless ,1,total useless do not buy it 
ZIXAD Car Accessories in 10PCS/1Set Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets (10),https://www.amazon.in/ZIXAD-Accessories-Detergent-Effervescent-Windshield/dp/B09LQGC8B6,27 July 2022,order status ,5,by mistakenly order has come from my side tha is why i cancelled it but executive service was excellent i like it 
ZIXAD Car Accessories in 10PCS/1Set Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets (10),https://www.amazon.in/ZIXAD-Accessories-Detergent-Effervescent-Windshield/dp/B09LQGC8B6,28 November 2021,best ,5,this one is one of the best car accessories i am happy with this product its price was affordable so i purchased it but quality is good as like price 
TwinZone Car Accessories in 10PCS/1Set Car Wiper Glass Cleaner and Washer Strong Cleaning Concentrate Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets (Tablet For Glass Cleaning),https://www.amazon.in/Accessories-Cleaner-Concentrate-Effervescent-Windshield/dp/B09GS3VY6W,7 October 2021,just awesome ,5,one of the best cleaning tablets just awesome use this for best quality cleansing thankyou for awesome product 
24 Pcs Car Wiper Detergent Effervescent Tablets Auto Windshield Cleaner Glass Tablets,https://www.amazon.in/Detergent-Effervescent-Tablets-Windshield-Cleaner/dp/B09RH2SV83,1 March 2022,nice product ,5,it s a very nice product for car 
LOZOX Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets-10 Pcs,https://www.amazon.in/LOZOX-Detergent-Effervescent-Windshield-Tablets-10/dp/B09D3S3394,13 September 2021,very nice quality ,5,i liked the product as it cleans the car front mirror very softly without any soundthis nice product to buy and value for moneyeasy to use 
LOZOX Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets-10 Pcs,https://www.amazon.in/LOZOX-Detergent-Effervescent-Windshield-Tablets-10/dp/B09D3S3394,20 February 2022,decent product ,4,sheerness 
LOZOX Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets-10 Pcs,https://www.amazon.in/LOZOX-Detergent-Effervescent-Windshield-Tablets-10/dp/B09D3S3394,12 November 2021,good one ,5,good to use clears the windshield effectively value for money product 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,31 May 2022,it s works but ,1,well the usage is straight forward pour the recommended dilution ratio in the wiper wash and use it it gives a nice rain repellent coating on the glass water beading is good and seldomly you have to use the wiper however the problem starts at night all the beads reflect light so one would use the wiper at higher speeds right no that causes one more issue interesting every wiper there is a very thin foggy layer of the active ingredient that is meant to cause the repellent effect now this layer normally does not cause an issue as it dries off in a second but at high wiper speed that 1 second dry time is not enough as before it dries the wiper comes back for the next wipe and the foggy layer remains constantly it hampers driving like crazy at night day time it s absolutely fine summer and winter it s absolutely fine but rainy season night drives are horrible that s why only 1 star 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,14 December 2021,a necessity in indian conditions ,5,after struggling to find a windscreen washer concentrate i stumbled upon proklear wwc ar anti rain on amazon india there were some reviews about streaking staining of hands etc but did not have any issue obviously one needs to be careful about staining ones hands or clothes and if that were to be a concern i would suggest wearing gloves or an apron i believe that if you use the recommended ratio of the concentrate you will not have any issues i used two caps of the concentrate in a mahindra thar for a full refill of the washer reservoir it is cheap and stating that i am extremely satisfied would be an understatement i would not hesitate in recommending this to anyone 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,4 February 2022,just a cleaner ,4,it cleans well and very easy to use no measuring bottle so will have to use cap or approx it is very little effective during rain and for 5 mins no anti glare or night time high beam issue good for cleaning only 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,11 December 2021,perfect product ,5,i have been an user of proklear products since 2017 just like many of their classy value for money products this too is a perfect savior one must completely drain the old water in tank fill out with new ro water before adding 5ml of this liquid this is easy to use and doesn t require any ceramic coating or other special coating 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,20 May 2022,okay better one ,4,does it s job in cleaning glass but glass is stain free 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,5 August 2022,it dint work its normal shampoo ,1,it didn t work it doesn t have anti glare water repellent property you should go for your original brand that will cost you much lesser then this and you will also get original product 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,16 June 2022,not really rainproof ,2,does nothing bextra against the rain to be honest after adding this to the water my wiper blades are slipping over the windshield not really cleaning the water 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,12 January 2022,superb product ,5,proklear really works wonders on the windshield in rainy season it s very much effective 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,16 July 2022,zero visibility on rainy nights dangerous product ,1,please do not buy leaves an oily hazy film that diffuses oncoming light in the night you will most likely end up having an accident 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,16 May 2022,works very well ,5,i use it regularly for my car and it has worked wonders strongly recommend it 
Tidonux Car Cleaning Windshield Cleaners Glass Cleaner Wiper Detergent Tablets Washer Interior Accessories Solid Effervescent Window Pack of 10nos,https://www.amazon.in/Tidonux-Windshield-Detergent-Accessories-Effervescent/dp/B09RK6BDD3,6 April 2022,useless item ,1,this item is completely useless it doesn t add to cleaning of windshield in any way it s just a fancy concept it is much better to put liquid windshield cleaner in the tank even if you put a shampoo pouch in the tank that will also work better than this 
Tidonux Car Cleaning Windshield Cleaners Glass Cleaner Wiper Detergent Tablets Washer Interior Accessories Solid Effervescent Window Pack of 10nos,https://www.amazon.in/Tidonux-Windshield-Detergent-Accessories-Effervescent/dp/B09RK6BDD3,9 April 2022,quite a ok product ,3,have positive impact on the windscreen cleaning 
Tidonux Car Cleaning Windshield Cleaners Glass Cleaner Wiper Detergent Tablets Washer Interior Accessories Solid Effervescent Window Pack of 10nos,https://www.amazon.in/Tidonux-Windshield-Detergent-Accessories-Effervescent/dp/B09RK6BDD3,25 May 2022,good ,5,value of money 
ShineXPro 200mL Windshield Washer Fluid For Car - Car Windshield Cleaner Liquid In Concentrate Form (20mL Enough For 1L Tank) - Get A Streak Free Finish With Our Car Wiper Liquid,https://www.amazon.in/ShineXPro-200mL-Windshield-Washer-Fluid/dp/B09R819BZS,30 May 2022,excellent product and compact ,5,i live in an area where it s very dusty and also it rains 6 months in a year so having a proper windshield cleaner while driving is a must i previously used to get a 1 ltr solution from tata showroom itself for my harrier but was not happy with it as it used to leave behind a lot of residue on the windshield i have started using shinexpro windshield concentrate from last 8 months and i am very happy with it positive 1 its a concentrate so the bottle is very small 200ml and you can just carry it in your car for someone like me who travels from state to state for my work and do a lot of night driving this is super important 2 only 20ml needed to make 1 ltr solution so this small bottle will last a long time at least 5 10 uses for a normal sized car negative 1 you should only add 20 ml for 1 ltr of distilled water if you add more than 20ml it will leave some stains on your glass so for me to measure that exactly 20 ml is difficult and it will be best if the brand can send a measuring cup 2 delivery took 4 days so very slow3 also it works only with distilled water so have to use aquaguard water everytime 
ShineXPro 200mL Windshield Washer Fluid For Car - Car Windshield Cleaner Liquid In Concentrate Form (20mL Enough For 1L Tank) - Get A Streak Free Finish With Our Car Wiper Liquid,https://www.amazon.in/ShineXPro-200mL-Windshield-Washer-Fluid/dp/B09R819BZS,30 July 2022,nice results ,5,well concentrated use lesser amount the suggested on the bottle cleans well but can leave residue on drying if extra quantity is used for best results put 15ml maximum at a time very satisfied with it overall 
ShineXPro 200mL Windshield Washer Fluid For Car - Car Windshield Cleaner Liquid In Concentrate Form (20mL Enough For 1L Tank) - Get A Streak Free Finish With Our Car Wiper Liquid,https://www.amazon.in/ShineXPro-200mL-Windshield-Washer-Fluid/dp/B09R819BZS,21 May 2022,worst product ,1,this liquid is something sticky and does not work as mentioned about the product 
ShineXPro 200mL Windshield Washer Fluid For Car - Car Windshield Cleaner Liquid In Concentrate Form (20mL Enough For 1L Tank) - Get A Streak Free Finish With Our Car Wiper Liquid,https://www.amazon.in/ShineXPro-200mL-Windshield-Washer-Fluid/dp/B09R819BZS,1 May 2022,overall good product ,4,doesn t remove the hard water stains completely but smoothens the glass 
ShineXPro 200mL Windshield Washer Fluid For Car - Car Windshield Cleaner Liquid In Concentrate Form (20mL Enough For 1L Tank) - Get A Streak Free Finish With Our Car Wiper Liquid,https://www.amazon.in/ShineXPro-200mL-Windshield-Washer-Fluid/dp/B09R819BZS,4 July 2022,best product for your car windshield ,4,works good with windshield 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,25 March 2019,worth every paisa ,5,i was using water for windshield wiper wash until i realised that water was not enough especially when you have bird droppings or squashed bugs on our windshield then after reading lots of reviews on amazon and in team bhp i decided to go with this one as i was happy with their dry car wash concentrate initially i had white marks after drying then i realised i was using more concentrate use 5ml for 1ltr and there are no white marks on the screen and cleaning as efficient there is no mention on the bottle regarding how much to add so i had to find it the hard way but the effectiveness of the solution and quick drying effect along with the value of the money it is not wrong to give it a 5 star rating 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,10 March 2020,absolutely useless ,1,bought this product as i had seen some good reviews and even thought about the value of money on this product but it turns out that this product does not deliver on it s claims i d like to mention that my wipers are fairly new as they were recently replaced and i did use the recommended 2 5ml concentrate mix and all it does is leave white streaks across my windshield and worsens when it dries would not recommend this product even if it appears to be value for money 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,6 February 2020,entirely ineffective ,1,completely useless bought formula one before this which was okay 4 stars imo so i thought i d try this out for a change this is utter garbage have tried in different vehicles with different concentrations still no result comes from someone with extensive experience exact wash fluid tank capacity guidelines for variation in concentration for sub zero temperatures bug splatter removal with just wiper fluid on highway runs this just doesn t work 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,26 July 2022,not cleaning the glass looks patched ,1,i am not happy with the product outcome it s not cleaning the glass as except after using its starting to capture the dust in the environment every very fast that is very frustrating while driving in night in highway i need to use the wash every 10 min to keel the glass clean which is not a safest option i think normal 15rs shampoo sold in the local market works better this 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,2 February 2021,it works ,5,drove 1400 km in my car through some worst road stretches of up bihar one has to clean the windshield quite often found this product quite effective better than even the one filled by honda service center during servicing the integrated measurement system too is quite helpful aptly priced at just over two hundred bucks highly recommended 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,9 October 2019,fentasic product ,5,if you follow the instructions it s very good it saves water more importantly it saves the car from rusting if you water wash it too often it does not save time you need to take your time and do it properly keep a spray jar full of this in your car and will do wonders during road trips as well do not use this in windshield washer tank do not use this to clean glass 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,16 March 2021,easy to use with the filler compartment ,4,it s a very good material with good lubrication properties it makes my wiper blades sleek and thus they clean the dirt off the windshield quite effectively although they don t work hard to clear anything on the windshield i e bird poop or some thick materials those have to be cleaned by yourself 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,24 August 2020,good product makes the windscreen very clear ,5,have been using it for almost an year now and writing the review because i am very satisfied with the product just add about 10 ml to the washer tank with the city traffic lot of dust oil particles get accumulated on the screen and just water is not very effective especially during night when even tiny particles cause glare using this makes the glass clean and clear and leaves no water spots as well which happens when we use just water the only downside is that the 250ml quantity is quite large and you have to keep it for a long time a smaller bottle at a lower price will be very nice 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,13 March 2022,niz product ,5,just drop 1 tablet and you get soapy for magic cleaning good product for car caretaker impressed very much for its windshield cleaning property tablet dissolve within few minutes and ready for its magic work helpful in reducing wiper marks and long lasting shine like sunshine 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,23 February 2022,hassle free ,5,no more pouring liquid shampoo just drop one tablet and you get soapy water for good cleaning good product for car owners 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,17 February 2022,every car must need product ,5,liked very much for its windshield cleaning property no waterspots found after using first time itself tablet dissolve within few minutes and ready for its work helpful in reducing wiper marks and long lasting shine 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,21 July 2022,received only 12 tablets in pack out of 15 ,3,received only 12 tablets out of 15 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,2 August 2022,very bad ,1,i used in car but not good 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,30 March 2022,best performance ,5,does it s job 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,20 February 2022,very good product ,5,very good product 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,8 March 2022,easy to use ,5,the product is good and easy to use it can clean and remove the dirt from the car glass 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,9 April 2022,good ,5,good cleaning 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,11 March 2022,nice product nice cleaning ,5,easy to use comes with good packaging 
"Rain-X Rain Repellent (207 ml) and Rain-x Anti Fog (103 Ml) | (2 Pack Large Size Combo with Additional Microfibre Cloth - 340 GSM, Size - 40X40 cm)",https://www.amazon.in/Rain-X-Repellent-Rain-x-Additional-Microfibre/dp/B098MX5JRG,26 September 2021,dont buy this combo offer ,1,1 small bottle rain x and small1 bottle anti fog bottle and 1 microfiber clothrain x small bottle is damaged and rs1160 dont buy this product plz 
"Rain-X Rain Repellent (207 ml) and Rain-x Anti Fog (103 Ml) | (2 Pack Large Size Combo with Additional Microfibre Cloth - 340 GSM, Size - 40X40 cm)",https://www.amazon.in/Rain-X-Repellent-Rain-x-Additional-Microfibre/dp/B098MX5JRG,8 September 2021,the rain repellant works anti fog might be a gimmick ,5,as visible in the video the area in the wiper coverage has now been washed off of the rain repellant and this makes a clear distinction between the water beading hydrophobic properties of this product the water doesn t stick to the windshield instead rolls down quicker as compared to non treated surface 
"Rain-X Rain Repellent (207 ml) and Rain-x Anti Fog (103 Ml) | (2 Pack Large Size Combo with Additional Microfibre Cloth - 340 GSM, Size - 40X40 cm)",https://www.amazon.in/Rain-X-Repellent-Rain-x-Additional-Microfibre/dp/B098MX5JRG,17 August 2021,best rain repellant ,5,one of the best rain repellent i have ever used easy to apply effective product not only for rain it is recommended for all time usage as wont allow stains bird beat and other dust to stuck on glasses also apply this on on head and tail lamp of the vehicle so that the throw of light in night will be much more clear and no dust stuck on that as well 
"Rain-X Rain Repellent (207 ml) and Rain-x Anti Fog (103 Ml) | (2 Pack Large Size Combo with Additional Microfibre Cloth - 340 GSM, Size - 40X40 cm)",https://www.amazon.in/Rain-X-Repellent-Rain-x-Additional-Microfibre/dp/B098MX5JRG,30 January 2022,did not receive microfibre cloth ,1,i did not get any micro fibre cloth in the package 
"Rain-X Rain Repellent (207 ml) and Rain-x Anti Fog (103 Ml) | (2 Pack Large Size Combo with Additional Microfibre Cloth - 340 GSM, Size - 40X40 cm)",https://www.amazon.in/Rain-X-Repellent-Rain-x-Additional-Microfibre/dp/B098MX5JRG,4 December 2021,great products ,5,very happy with my purchase easy to use and worked beautifully the additional microfiber cloth was also very helpful 
"Rain-X Rain Repellent (207 ml) and Rain-x Anti Fog (103 Ml) | (2 Pack Large Size Combo with Additional Microfibre Cloth - 340 GSM, Size - 40X40 cm)",https://www.amazon.in/Rain-X-Repellent-Rain-x-Additional-Microfibre/dp/B098MX5JRG,26 August 2021,really a good product useful ,5,seller is very cooperative and product which are sended is very useful its work 
"HomeFast 3-in-1 Windshield Cleaner Brush Glass Wiper with Spraying Scratching Brushing, Squeegee & Microfiber Window Washer for Car Home and Office",https://www.amazon.in/Maharaj-Detachable-Microfiber-Cleaning-Scratching/dp/B07D4JMJJL,1 November 2019,bad ,1,while cleaning window i lost the wiper down as there is no proper holder and even in spray it s leaking from down over all the product became no use for me and is waste of money 
"HomeFast 3-in-1 Windshield Cleaner Brush Glass Wiper with Spraying Scratching Brushing, Squeegee & Microfiber Window Washer for Car Home and Office",https://www.amazon.in/Maharaj-Detachable-Microfiber-Cleaning-Scratching/dp/B07D4JMJJL,30 November 2020,typical chinese product ,1,received defective features not as expected and i have returned the item the next day 
"HomeFast 3-in-1 Windshield Cleaner Brush Glass Wiper with Spraying Scratching Brushing, Squeegee & Microfiber Window Washer for Car Home and Office",https://www.amazon.in/Maharaj-Detachable-Microfiber-Cleaning-Scratching/dp/B07D4JMJJL,24 September 2020,nice product ,5,cleans glass very nicely wiper rubber is too good 
"HomeFast 3-in-1 Windshield Cleaner Brush Glass Wiper with Spraying Scratching Brushing, Squeegee & Microfiber Window Washer for Car Home and Office",https://www.amazon.in/Maharaj-Detachable-Microfiber-Cleaning-Scratching/dp/B07D4JMJJL,24 February 2019,good product ,4,good product 
"HomeFast 3-in-1 Windshield Cleaner Brush Glass Wiper with Spraying Scratching Brushing, Squeegee & Microfiber Window Washer for Car Home and Office",https://www.amazon.in/Maharaj-Detachable-Microfiber-Cleaning-Scratching/dp/B07D4JMJJL,21 November 2019,worst ,1,worst 
"HomeFast 3-in-1 Windshield Cleaner Brush Glass Wiper with Spraying Scratching Brushing, Squeegee & Microfiber Window Washer for Car Home and Office",https://www.amazon.in/Maharaj-Detachable-Microfiber-Cleaning-Scratching/dp/B07D4JMJJL,28 October 2020,bad product ,1,no bottle given 
"HomeFast 3-in-1 Windshield Cleaner Brush Glass Wiper with Spraying Scratching Brushing, Squeegee & Microfiber Window Washer for Car Home and Office",https://www.amazon.in/Maharaj-Detachable-Microfiber-Cleaning-Scratching/dp/B07D4JMJJL,13 December 2021,liquid spills and the wiper also doesn t hold well don t buy this cloth also very thin ,1,liquid spills and the wiper also doesn t hold well don t buy this cloth also very thin 
"Super Concentrated Automotive Glass Solid Wiper Cleaning Tablets, Car Windshield Glass Concentrated Washer Tablets, Multifunctional Car Effervescent Washer Cleaning Tool for Car Kitchen Window (60)",https://www.amazon.in/Concentrated-Wiper-Car-Multifunctional-Effervescent/dp/B0B3NJB3M5,28 July 2022,best one ,5,good and attractive 
"Super Concentrated Automotive Glass Solid Wiper Cleaning Tablets, Car Windshield Glass Concentrated Washer Tablets, Multifunctional Car Effervescent Washer Cleaning Tool for Car Kitchen Window (60)",https://www.amazon.in/Concentrated-Wiper-Car-Multifunctional-Effervescent/dp/B0B3NJB3M5,7 July 2022,it s very good product i am happy with this product ,5,thank you so much to this product i like this product i am used this product it good 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,31 May 2022,it s works but ,1,well the usage is straight forward pour the recommended dilution ratio in the wiper wash and use it it gives a nice rain repellent coating on the glass water beading is good and seldomly you have to use the wiper however the problem starts at night all the beads reflect light so one would use the wiper at higher speeds right no that causes one more issue interesting every wiper there is a very thin foggy layer of the active ingredient that is meant to cause the repellent effect now this layer normally does not cause an issue as it dries off in a second but at high wiper speed that 1 second dry time is not enough as before it dries the wiper comes back for the next wipe and the foggy layer remains constantly it hampers driving like crazy at night day time it s absolutely fine summer and winter it s absolutely fine but rainy season night drives are horrible that s why only 1 star 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,14 December 2021,a necessity in indian conditions ,5,after struggling to find a windscreen washer concentrate i stumbled upon proklear wwc ar anti rain on amazon india there were some reviews about streaking staining of hands etc but did not have any issue obviously one needs to be careful about staining ones hands or clothes and if that were to be a concern i would suggest wearing gloves or an apron i believe that if you use the recommended ratio of the concentrate you will not have any issues i used two caps of the concentrate in a mahindra thar for a full refill of the washer reservoir it is cheap and stating that i am extremely satisfied would be an understatement i would not hesitate in recommending this to anyone 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,4 February 2022,just a cleaner ,4,it cleans well and very easy to use no measuring bottle so will have to use cap or approx it is very little effective during rain and for 5 mins no anti glare or night time high beam issue good for cleaning only 
