product_name,product_link,review_date,review_title,review_rating,review_comment
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,10 January 2021,good permanence ,5,alto k10 engine oil change engine run very smooth and clear noise best fuel efficiency 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,3 November 2020,worth buying ,5,worth buying 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,17 October 2019,excellent ,5,no engine noise 
"Castrol GTX Essential SG 20W-50 Engine Oil, 3.5 L for Petrol, Diesel Cars",https://www.amazon.in/CASTROL-Essential-3-5LTRS-Petrol-Diesel/dp/B07KF6Q9ZJ,7 February 2022,wring product send by amazon ,1,product displayed5lit and sent3 5liter 
"Castrol GTX Essential SG 20W-50 Engine Oil, 3.5 L for Petrol, Diesel Cars",https://www.amazon.in/CASTROL-Essential-3-5LTRS-Petrol-Diesel/dp/B07KF6Q9ZJ,7 November 2020,awesome ,5,awesome 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,26 November 2020,no complaints on oil but no difference neither ,3,toyota authorized service center provides semi synthetic 5w30 engine oil for innova crysta manual says 0w30 will be better changed to shell helix ultra fully synthetic 0w30 no difference in engine noise no difference in smoothness no difference in mileage so concluded that semi synthetic oil is good enough 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,14 April 2021,0w30 is better than 5w30 ,5,the only oil in india with viscosity index of 204 great start up protection viscosity 59 40 degree and highway viscosity also is around 11 9 100 degree better than liqui moly and castrol 5w30 ll mobil 5w30 esp using in jeep compass low saps ideal for all diesel engines bs4 6 and turbocharged bs6 petrol engines like in kia hyundai and volkswagen 1 0 tsi 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,9 May 2021,great oil for hyundai venue 1 0 turbo ,5,engine oil is very good and it s the top end model of shell company and it really doesn t disappoint if you want to use the best engine oil just go for it but first check it in your owners manual that it is compatible or not btw i got it for rs 2945 btw if anyone is using the hyundai venue 1 0 turbo variant for them it s perfect because it s specification is c2 i e if you open your cars manual it s mentioned that c2 is best for your car you will hardly find good engine oil with acea c2 specification my advice would be just go for it try it for yourself update i have ran my car around 4 5k kms in this oil and it s performing well earlier i was using normal oil and the engine voice i loved hearing was gone and when i switched to this oil it can back and it is feeling like brand new again 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,6 August 2021,not that much hype what everyone is telling ,4,no noticeable change apart from mileage that increase from 1 1 5 km not sure whether my swift diesel engine compatible or not as per company guidelines diesel oil recommendation is 15w 30 or 15w 40however the shell has acea c2 c3 which helps in combustion and cleaning of slugs in engine still waiting for long run to see response on this oil on highways 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,23 November 2020,shells flagship oil doesn t disappoint ,5,have used shells helix ultra for years and had high expectations from this oil being shells flagship product it doesn t disappoint immediate smoother engine performance from my vw tdi jetta with significantly lower noise levels 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,22 October 2021,not much difference seen ,3,had been using fully synthetic oils for my tata vista d90 fiat 1 3l engine tuned for 90hp for 6yrs now didn t find much justification for the almost 30 higher price noise levels are low like any other fully synthetic oil and couldn t find any substantial mileage improvement been a month since the oil change 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,26 July 2022,we can find much cheaper alternatives ,4,i have shifted from shell helix 5w30 fully synthetic oil to this oil as honda amaze diesel owner manual says to use acea c2 c3 but there is not much difference i can t find difference for paying more premium i suggest to use helix 5w30 if you are in budget but both of them can be used for 10000km 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,6 November 2021,sub standard old product delivered ,1,a product more than 2 years old is delivered really disappointed with how the amazon keeps such kind of vendors 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,9 April 2022,3 5 years old product ,1,it s manufactured on nov 2019 almost 3 years old product selling on amazon worst product don t buy if you get from latest 2022 year then go for it 
"Shell Helix Ultra ECT 0W30 API SN, ACEA C2/C3 Fully Synthetic Engine Oil for Petrol, Diesel and Hybrid Cars (4 L)",https://www.amazon.in/Shell-API-SN-Plus-ACEA/dp/B084STBYJG,26 August 2021,works like magic ,5,works like magic so smooth the engine sounds like new and even mileage increase a must oil 
"Motul 4100 Power SAE 5W30 API SM/CF Semi Synthetic Engine Oil for Petrol,Diesel,CNG & LPG Cars (3.5 L)",https://www.amazon.in/Motul-4100-Power-Synthetic-Engine/dp/B01IDHD0M6,6 July 2020,excellent performance ,5,i use motul for my bike and car swift vdi today 6 7 2010 is used this in my car swift vdi performance best gear shifting very smoothly gear speed increase noise reduce vibration 90 reduce car speed increase mileage increase and car feel very lightly running i feel why i not use this early excellent performance 
"Motul 4100 Power SAE 5W30 API SM/CF Semi Synthetic Engine Oil for Petrol,Diesel,CNG & LPG Cars (3.5 L)",https://www.amazon.in/Motul-4100-Power-Synthetic-Engine/dp/B01IDHD0M6,16 November 2021,hyundai i10 performance dropped ,2,i am hyundai i10 user previously i was using shell helix mineral oil 5w30 grade which is recommended by hyundai itself but this time after looking at the reviews planned to go for motul but unfortunately this doesn t meet my expectations my car performance went down milage decreased by 5kmpl also pickup loss it is a cng car but runs good with shell engine oil also i got rs 120 inside oil can but in panvel no one is ready to give cashback 
"Motul 4100 Power SAE 5W30 API SM/CF Semi Synthetic Engine Oil for Petrol,Diesel,CNG & LPG Cars (3.5 L)",https://www.amazon.in/Motul-4100-Power-Synthetic-Engine/dp/B01IDHD0M6,5 January 2021,using in cng n petrol grand i10 ,5,feeling difference in vibration yes after uses it in grand i10 sportz 2017 december cng petrol model i usually drive 100 110 speed there is no vibration or engine noise in that speed butter smooth drive and for milege neither increase nor decrease but for vibration yeessss it is best engine oil i have used castrol and other brands but this is feeling difference in car everyone should must try once 
"Motul 4100 Power SAE 5W30 API SM/CF Semi Synthetic Engine Oil for Petrol,Diesel,CNG & LPG Cars (3.5 L)",https://www.amazon.in/Motul-4100-Power-Synthetic-Engine/dp/B01IDHD0M6,15 April 2019,very poor for santro zing ,1,i used motul 4100 sae 3w30 in my hyndai santro zing gl plus 2012 model car for 15 days as per santro specification but the result was negative engine started making abnormal sound i changed back shell helix hx7 10w40 which i drained after more than one year of use the sound gone and the engine smoother than the new oil now i again placed the order for shell helix hx7 10w40 
"Motul 4100 Power SAE 5W30 API SM/CF Semi Synthetic Engine Oil for Petrol,Diesel,CNG & LPG Cars (3.5 L)",https://www.amazon.in/Motul-4100-Power-Synthetic-Engine/dp/B01IDHD0M6,18 August 2021,motul engine oil i used for swift zdi 2015 model diesel ,5,good engine oil after i used motul engine oil reduce the engine noise smooth running good mileage worth product 
"Motul 4100 Power SAE 5W30 API SM/CF Semi Synthetic Engine Oil for Petrol,Diesel,CNG & LPG Cars (3.5 L)",https://www.amazon.in/Motul-4100-Power-Synthetic-Engine/dp/B01IDHD0M6,9 June 2021,best semi synthetic engine oil ,5,motul lives up to its name after using this oil the nvh has further reduced in my hyundai elite i20 petrol car i20 petrol already has a very silent engine but after using this oil the noise level has further reduced also there is a slight increase in low end torque 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,2 November 2021,nice ,4,good cheap oil 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,20 November 2021,vehicle speed late pick up in this engine oil is draw back ,4,engine noise nice pick up with in 80km ok after that late pick up only draw back after changing other oil vehicle back to same pick up 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,5 August 2022,good oil at low price ,4,good oil at best price 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,18 July 2022,engine is silent gud oil packing 3 5 litre only made by the company all packing is engine oil ,4,gud oil end very cheap price 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,3 March 2022,smoot experience ,5,i loved piston 5w30 engine oil my car is runnings very smooth and mileage is also increased recommended 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,17 March 2022,awesome product ,4,amazing product you can use it in your vehicle without any hesitation i tried in many vehicles it works very well 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,15 July 2022,waste of money ,1,i am really sick of this product its totally waste of money i never recommend this type of product to buy any quality is very cheap 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,24 March 2022,quality is such good ,5,my inova car is running smoothly after i put piston 5w30 synthetic engine oil engine noise is quite silent 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,14 April 2022,good oil ,5,value for money low price as market engine oil is too much good compare to other oil brands 
"PISTON 5W-30 API SN Synthetic Technology Engine Oil For Petrol,Diesel & Cng Cars (3.5 L)",https://www.amazon.in/Piston-Synthetic-Technology-Engine-Petrol/dp/B098TPJGH7,28 June 2022,excellent ,5,excellent product performance and available at very reasonable price highly recommend piston 5w30 engine oil 
"Shell Helix HX8 5W-30 API SN/CF, ACEA A3/B4 Fully Synthetic Engine Oil for Cars (5 L)",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07NQKX4Q2,17 August 2021,fake item ,1,fake item there is no any barcodes amazon should observe this point nobody dont buy this product 
"Shell Helix HX8 5W-30 API SN/CF, ACEA A3/B4 Fully Synthetic Engine Oil for Cars (5 L)",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07NQKX4Q2,16 January 2020,fake don t buy this product ,1,there was no hologram or scratch code moreover the stickering of the product was damaged and of low quality i am pretty sure it was fake amazon didn t allow me to return this product 
"Shell Helix HX8 5W-30 API SN/CF, ACEA A3/B4 Fully Synthetic Engine Oil for Cars (5 L)",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07NQKX4Q2,4 April 2022,best for indian diesel cars ,5,worth every penny easily can be changed up to interval of 10000kms 
"Shell Helix HX8 5W-30 API SN/CF, ACEA A3/B4 Fully Synthetic Engine Oil for Cars (5 L)",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07NQKX4Q2,7 February 2020,not suitable for amaze ,2,not suitable for honda amaze diesel high engine sound and heating 
"Shell Helix HX8 5W-30 API SN/CF, ACEA A3/B4 Fully Synthetic Engine Oil for Cars (5 L)",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07NQKX4Q2,1 March 2022,fake product ,1,cap and seal are broken and bar code is missing 
"Shell Helix HX8 5W-30 API SN/CF, ACEA A3/B4 Fully Synthetic Engine Oil for Cars (5 L)",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07NQKX4Q2,9 September 2021,why the can seal of the cap was broken ,3,i was worried why the cap seal is broken because i wanted that oil to use on vento tsi 
"Shell Helix HX8 5W-30 API SN/CF, ACEA A3/B4 Fully Synthetic Engine Oil for Cars (5 L)",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07NQKX4Q2,2 March 2020,good engine oil ,5,good one don t worry about voucher inside when getting for this price iast two times used in hyundai creta fully satisfied once used in swift both are doing good 
"Shell Helix HX8 5W-30 API SN/CF, ACEA A3/B4 Fully Synthetic Engine Oil for Cars (5 L)",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07NQKX4Q2,24 May 2022,best product ,5,best 
"Shell Helix HX8 5W-30 API SN/CF, ACEA A3/B4 Fully Synthetic Engine Oil for Cars (5 L)",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07NQKX4Q2,15 March 2020,for smoother low nvh level use it ,5,excellent oil for diesel cars engine became smooth nvh levels gone done significantly use it with liqui moly engine oil additive 
"Mobil Super 1000 Diesel API CH-4 Multigrade Engine Oil (5L, 15W-40)",https://www.amazon.in/Mobil-Super-Diesel-Premium-Mineral/dp/B07KMKPVF9,5 October 2020,nice ,5,veri good engine oil 
"Mobil Super 1000 Diesel API CH-4 Multigrade Engine Oil (5L, 15W-40)",https://www.amazon.in/Mobil-Super-Diesel-Premium-Mineral/dp/B07KMKPVF9,1 December 2021,cap seal was broken therefore no guarantee of the originality ,1,cap seal was broken therefore no guarantee of the originality of the product and no return policy 
"Mobil Super 1000 Diesel API CH-4 Multigrade Engine Oil (5L, 15W-40)",https://www.amazon.in/Mobil-Super-Diesel-Premium-Mineral/dp/B07KMKPVF9,12 April 2022,superb ,5,very smooth engine running sound diffrend smooth 
"Mobil Super 1000 Diesel API CH-4 Multigrade Engine Oil (5L, 15W-40)",https://www.amazon.in/Mobil-Super-Diesel-Premium-Mineral/dp/B07KMKPVF9,23 October 2020,mobil super 1000 diesel ,5,one of the best mineral engine oil for diesel cars i am using this oil in my verna 1 6crdi innova crysta 2 4d i am satisfied with the performance of this engine oil as i can feel the smoothness of both the cars after driving nearly 500km approx nvh are also under control at high rpm for best result either go for mobil super 1000 diesel castrol magnetic diesel or shell rimula if you have diesel cars 
"Mobil Super 1000 Diesel API CH-4 Multigrade Engine Oil (5L, 15W-40)",https://www.amazon.in/Mobil-Super-Diesel-Premium-Mineral/dp/B07KMKPVF9,7 November 2021,its cheap inexpensive not cheap waste ,5,it s priced goodfeels goodcar is running smoothlyno issuesjust add oil additives and you are good to goo flush engine if you feel engine is heavy in response while changing oil go for it 
GULF ULTRASYNTH X SAE 5W-30 - Fully Synthetic Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-ULTRASYNTH-SAE-5W-30-Pack/dp/B07TJ713XW,3 February 2020,good product ,5,i m happy using this product for the 2nd time i find that the carbon deposits in the engine are also cleaned up oil needs to be changed every 5000kms this is the only disadvantage 
GULF ULTRASYNTH X SAE 5W-30 - Fully Synthetic Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-ULTRASYNTH-SAE-5W-30-Pack/dp/B07TJ713XW,11 February 2020,average product ,3,average product but amazon is reliable 
GULF ULTRASYNTH X SAE 5W-30 - Fully Synthetic Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-ULTRASYNTH-SAE-5W-30-Pack/dp/B07TJ713XW,1 March 2020,recommended product ,5,used in maruti ertiga zxi got improvement in milage previously using idimitsu 0w20 i suggest gulf is better than idimitsui 
GULF ULTRASYNTH X SAE 5W-30 - Fully Synthetic Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-ULTRASYNTH-SAE-5W-30-Pack/dp/B07TJ713XW,30 May 2022,fantastic ,5,supperb oil engine is very smooth for alto lxi 
GULF ULTRASYNTH X SAE 5W-30 - Fully Synthetic Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-ULTRASYNTH-SAE-5W-30-Pack/dp/B07TJ713XW,31 December 2021,excellent product velue for money ,5,price is also low competative to market in sellers 
GULF ULTRASYNTH X SAE 5W-30 - Fully Synthetic Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-ULTRASYNTH-SAE-5W-30-Pack/dp/B07TJ713XW,12 December 2019,good ,4,goodbut how to claim coupon money 
GULF ULTRASYNTH X SAE 5W-30 - Fully Synthetic Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-ULTRASYNTH-SAE-5W-30-Pack/dp/B07TJ713XW,4 February 2022,good ,3,better performance 
GULF ULTRASYNTH X SAE 5W-30 - Fully Synthetic Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-ULTRASYNTH-SAE-5W-30-Pack/dp/B07TJ713XW,4 May 2022,kupan was missing ,4,good 
GULF ULTRASYNTH X SAE 5W-30 - Fully Synthetic Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-ULTRASYNTH-SAE-5W-30-Pack/dp/B07TJ713XW,13 April 2022,enhanced the mileage and reduce the engine noise and increase pickup very good product ,5,enhanced the mileage and reduce the engine noise and increase pickup very good product 
Shell Helix HX5 15W-40 API SN Premium Mineral Engine Oil for Diesel & Petrol Cars (4 L),https://www.amazon.in/Shell-Helix-HX5-Premium-Mineral/dp/B08WTRTLN2,17 November 2021,my safari is running brilliantly with shell ,5,the ad is doing justice to the product yes its a fantastic oil available in the market and it can do wonders to your car 
Shell Helix HX5 15W-40 API SN Premium Mineral Engine Oil for Diesel & Petrol Cars (4 L),https://www.amazon.in/Shell-Helix-HX5-Premium-Mineral/dp/B08WTRTLN2,30 March 2022,no 1 for my suzuki esteem ,5,no 1 for my suzuki esteem 
Shell Helix HX5 15W-40 API SN Premium Mineral Engine Oil for Diesel & Petrol Cars (4 L),https://www.amazon.in/Shell-Helix-HX5-Premium-Mineral/dp/B08WTRTLN2,23 December 2021,good engine oil for diesel car suv ,4,good engine for diesel cars suv 
"Shell Helix Ultra 0W30 API SN, ACEA C2/C3 Fully Synthetic Motor Oil for Cars (1L)",https://www.amazon.in/Shell-Helix-Ultra-Fully-Synthetic/dp/B0863WM7C2,1 March 2022,more than 2 year old ,3,the seller is selling products made in dec 2019 i have used this oil before and it works very well 
"Shell Helix Ultra 0W30 API SN, ACEA C2/C3 Fully Synthetic Motor Oil for Cars (1L)",https://www.amazon.in/Shell-Helix-Ultra-Fully-Synthetic/dp/B0863WM7C2,14 July 2021,good and genuine product ,5,good and genuine product but did not see much difference in milage or the smoothness compared to liqui moly molygen 5w40 
"Shell Helix Ultra 0W30 API SN, ACEA C2/C3 Fully Synthetic Motor Oil for Cars (1L)",https://www.amazon.in/Shell-Helix-Ultra-Fully-Synthetic/dp/B0863WM7C2,27 April 2022,one of the best oils in the world ,5,jeep compass petrol turbo 
"Shell Helix Ultra 0W30 API SN, ACEA C2/C3 Fully Synthetic Motor Oil for Cars (1L)",https://www.amazon.in/Shell-Helix-Ultra-Fully-Synthetic/dp/B0863WM7C2,12 April 2022,nice ,5,good 
"Shell Helix Ultra 0W30 API SN, ACEA C2/C3 Fully Synthetic Motor Oil for Cars (1L)",https://www.amazon.in/Shell-Helix-Ultra-Fully-Synthetic/dp/B0863WM7C2,8 August 2021,fake product fully copy product plz don t buy ,1,copy product fully fake money west product are open 
"Shell Helix Ultra 0W30 API SN, ACEA C2/C3 Fully Synthetic Motor Oil for Cars (1L)",https://www.amazon.in/Shell-Helix-Ultra-Fully-Synthetic/dp/B0863WM7C2,31 March 2021,best 100 synthetic product available in the market ,5,i bought this product for my baleno last month have observed a marked improvement in the engine performance mileage is also on the higher side since i am using this product the product is ect compliant and compatible with bs vi hardware technology must buy for anyone looking for best in class car engine oil 
"Shell Helix Ultra 0W30 API SN, ACEA C2/C3 Fully Synthetic Motor Oil for Cars (1L)",https://www.amazon.in/Shell-Helix-Ultra-Fully-Synthetic/dp/B0863WM7C2,25 August 2021,duplicate ,1,fake product do not buy this online btter to buy from reputed stores do not waste ur hard earned money 
"Shell Helix Ultra 0W30 API SN, ACEA C2/C3 Fully Synthetic Motor Oil for Cars (1L)",https://www.amazon.in/Shell-Helix-Ultra-Fully-Synthetic/dp/B0863WM7C2,31 March 2021,awesome product ,5,great premium product you can feel the difference in driving with such a product highly recommended to buy this one 
Shell Rimula R2 Extra 15W-40 API CF4 Engine Oil for Diesel vehicles (3 L),https://www.amazon.in/Shell-Rimula-R2-Extra-vehicles/dp/B0917DZ6TM,23 January 2022,duplicate oil don t buy any more making fool duplicate shell ,1,it s duplicate oil totally 
"GoMechanic Mileage Eco 20W 50 API-SF/CD High Performance Longer Protection Premium CNG Engine Oil For CNG Passenger & Commercial Cars, 3L",https://www.amazon.in/GoMechanic-Mileage-Eco-CNG-Engine/dp/B095SH6PN1,15 February 2022,cheap dirty oil ,1,rest assured your engine will die i purchased this to run 4 liters of this oil to clean the engine from the gunk before replacing to a new fully synthetic oil but this is extremely cheap oil smells like tar or even worse red in colour you ll kill your engine even if you run it for 10 mins 
"GoMechanic Mileage Eco 20W 50 API-SF/CD High Performance Longer Protection Premium CNG Engine Oil For CNG Passenger & Commercial Cars, 3L",https://www.amazon.in/GoMechanic-Mileage-Eco-CNG-Engine/dp/B095SH6PN1,27 July 2022,oil quantity is ok but looks like too heavy oil ,5,used it for santro xing gls with1 30 000 km engine is running heavily less pick up 20w50 is recommended by hundaiat temperature of andhra pradesh i could have gone for any other reputed company like castrol shell indian oil 
"GoMechanic Mileage Eco 20W 50 API-SF/CD High Performance Longer Protection Premium CNG Engine Oil For CNG Passenger & Commercial Cars, 3L",https://www.amazon.in/GoMechanic-Mileage-Eco-CNG-Engine/dp/B095SH6PN1,7 April 2022,very thick engine oil ,2,too thick engine oil not recommended for cars 
"GoMechanic Mileage Eco 20W 50 API-SF/CD High Performance Longer Protection Premium CNG Engine Oil For CNG Passenger & Commercial Cars, 3L",https://www.amazon.in/GoMechanic-Mileage-Eco-CNG-Engine/dp/B095SH6PN1,29 September 2021,good one ,4,really good for my cng car 
"Eneos Fine 5W-40 Fully Synthetic Motor Oil ACEA A3/B3, A4/B4 and API SN/CF for Any Type of Petrol and Diesel Engine Passenger Cars (3.5L)",https://www.amazon.in/ENEOS-5W-40-Fully-Synthetic-Motor/dp/B083SSJ88X,18 March 2022,eneos the fully synthetic brand ,5,well japanese tech as done a remarkable job to my car the car engine is smooth as ever it could be fully synthetic at such prices is really a value for money now we middle class people can always afford fully synthetic oil of highest quality as it is really value for money at what price they offer 10 on 10 
"Eneos Fine 5W-40 Fully Synthetic Motor Oil ACEA A3/B3, A4/B4 and API SN/CF for Any Type of Petrol and Diesel Engine Passenger Cars (3.5L)",https://www.amazon.in/ENEOS-5W-40-Fully-Synthetic-Motor/dp/B083SSJ88X,26 February 2020,good economical performance oil ,5,after driving nonstop 200 kms in 120 speed economical performance oil engine noise is reduced revving increased less vibrations in multijet engine 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,26 July 2021,pretty good oil ,5,pretty good full synthetic oil used recently for celerio amt engine sound is reduced and its butter smooth now pick up increased as well mileage increased approx 1 5kmpl defenetly a worth buying oil for celerio amt update after a year oil lost its power when nearing 9k kms and pickup got reduced lost that butter smooth which it gave initially mileage had not dropped 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,21 January 2021,just the perfect oil ,5,the perfect oil for any car requiring 0w 20 engine oil i added to my honda city automatic and got a fantastic mileage of 20 on decent highway run totally happy with the performance the cons in this 3 5ltr can i actually got only 3 3ltr of oil a request to the manufacturer if you can come out with a 4 ltr can it would be very helpful for honda or any other car manufacturers as they require 3 6 ltrs of oil 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,28 June 2022,ok oil ,4,this is just an oil like any other oil similar to this like shell castrol or anything else people are exaggerating too much stating it is soo smooth don t know if engine is on and all that same with mileage as well nothing out of the world here one star less because the mechanic coupon that offers discount of 150 to 1000rs is carefully removed by the seller so it is as good as not getting any discount at all 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,6 January 2021,long term review after 10000km ,5,bought the engine oil for my 2018 ignis and now completed 10 000km odo 27 500 37 500 pros as soon as the oil change is done the engine became as smooth as new i have to look at the tachometer to find out if the engine is on seriosly it s that smooth i have observed the throttle response is much better than before especially acceleration from low speeds in second gear mileage got increased a lot i was able to get 34 1km l after 200km highway drive with driver one adult no luguage mostly doing speeds of constant 60 70kmph cons all the pros hold until 6000kms once 6 7k kms crossed after oil change the engine started become little bit rough a very little bit post 6 7k i have observed a mileage drop as well the same 200km stretch with similar driving conditions gave be a max of 28 5kmpl max now i crossed 10k after oil change the engine is not very smooth mileage is still ok i got 26kmpl from hyderabad to bangalore highway with 5 6 people and max luguage my rear view mirror is blocked with luguage verdict overall it s a very good engine oil i ordered another one for the oil change which i am planning to do it myself i would recommend changing this oil every 8k to maintain engine smoothness and mileage and also for longer engine life 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,1 July 2022,fantastic at this price ,5,used on suzuki dzire 3rd gen 1 2 p engine smoothness has improved considerably little to almost no idling engine noise sits at around 500 rpm initial pickup has increased too yet to test out the fuel economy i hope it ll definitely see an increment 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,2 December 2021,excellent product ,5,used this product for last 3month cold start is excellent mileage is good engine response is good felt little low on pickup satisfied with the performance will have to see the performance after 7k km 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,30 July 2022,old product sent ,1,sent an old dated product and date was cut out from place you can check in the given pic 
